-1.68252E+02	 2.25700E+02
-1.62951E+02	 2.26100E+02
-1.57654E+02	 2.27600E+02
-1.52359E+02	 2.26600E+02
-1.47067E+02	 2.26700E+02
-1.41778E+02	 2.26600E+02
-1.36493E+02	 2.26800E+02
-1.31210E+02	 2.27000E+02
-1.25930E+02	 2.27300E+02
-1.20654E+02	 2.27400E+02
-1.15380E+02	 2.27300E+02
-1.10109E+02	 2.26900E+02
-1.04841E+02	 2.26800E+02
-9.95765E+01	 2.27300E+02
-9.43147E+01	 2.27800E+02
-8.90558E+01	 2.27400E+02
-8.37999E+01	 2.27700E+02
-7.85470E+01	 2.27600E+02
-7.32971E+01	 2.27800E+02
-6.80501E+01	 2.27300E+02
-6.28061E+01	 2.27700E+02
-5.75650E+01	 2.27400E+02
-5.23269E+01	 2.28000E+02
-4.70918E+01	 2.28100E+02
-4.18596E+01	 2.27900E+02
-3.66303E+01	 2.29300E+02
-3.14040E+01	 2.29200E+02
-2.61807E+01	 2.31100E+02
-2.09602E+01	 2.32400E+02
-1.57428E+01	 2.37700E+02
-1.05282E+01	 3.07600E+02
-5.31664E+00	 1.29190E+03
-1.07979E-01	 3.30860E+03
 5.09775E+00	 1.61760E+03
 1.03006E+01	 3.18400E+02
 1.55004E+01	 2.36400E+02
 2.06974E+01	 2.33300E+02
 2.58914E+01	 2.30200E+02
 3.10825E+01	 2.30200E+02
 3.62707E+01	 2.29700E+02
 4.14560E+01	 2.29200E+02
 4.66384E+01	 2.29900E+02
 5.18178E+01	 2.29500E+02
 5.69944E+01	 2.29000E+02
 6.21680E+01	 2.29900E+02
 6.73388E+01	 2.29100E+02
 7.25066E+01	 2.30200E+02
 7.76716E+01	 2.29800E+02
 8.28336E+01	 2.29500E+02
 8.79928E+01	 2.30000E+02
 9.31490E+01	 2.31100E+02
 9.83024E+01	 2.31800E+02
 1.03453E+02	 2.32800E+02
 1.08600E+02	 2.35500E+02
 1.13745E+02	 2.42300E+02
 1.18887E+02	 2.57400E+02
 1.24026E+02	 2.99700E+02
 1.29162E+02	 4.06100E+02
 1.34295E+02	 6.24000E+02
 1.39426E+02	 9.49600E+02
 1.44553E+02	 1.29650E+03
 1.49678E+02	 1.61540E+03
 1.54799E+02	 1.92510E+03
 1.59918E+02	 2.11980E+03
 1.65034E+02	 2.15010E+03
 1.70148E+02	 2.11610E+03
 1.75258E+02	 2.12860E+03
 1.80365E+02	 2.23020E+03
 1.85470E+02	 2.39890E+03
 1.90572E+02	 2.48060E+03
 1.95671E+02	 2.42540E+03
 2.00767E+02	 2.45020E+03
 2.05860E+02	 2.74160E+03
 2.10950E+02	 3.09590E+03
 2.16038E+02	 3.36850E+03
 2.21122E+02	 3.61140E+03
 2.26204E+02	 3.73440E+03
 2.31283E+02	 3.58030E+03
 2.36360E+02	 3.69030E+03
 2.41433E+02	 4.03740E+03
 2.46504E+02	 4.01170E+03
 2.51571E+02	 3.77720E+03
 2.56636E+02	 3.69620E+03
 2.61698E+02	 3.69960E+03
 2.66758E+02	 3.75830E+03
 2.71814E+02	 3.79180E+03
 2.76868E+02	 3.85750E+03
 2.81919E+02	 3.93420E+03
 2.86967E+02	 3.85450E+03
 2.92012E+02	 3.87050E+03
 2.97055E+02	 3.90890E+03
 3.02094E+02	 3.82990E+03
 3.07131E+02	 3.83150E+03
 3.12165E+02	 3.76460E+03
 3.17196E+02	 3.79770E+03
 3.22225E+02	 3.84430E+03
 3.27251E+02	 3.69760E+03
 3.32274E+02	 3.63290E+03
 3.37294E+02	 3.86440E+03
 3.42311E+02	 3.98340E+03
 3.47326E+02	 3.91710E+03
 3.52337E+02	 3.85490E+03
 3.57346E+02	 3.80080E+03
 3.62353E+02	 3.69940E+03
 3.67356E+02	 3.59720E+03
 3.72357E+02	 3.65460E+03
 3.77355E+02	 3.82260E+03
 3.82350E+02	 3.86200E+03
 3.87342E+02	 3.76960E+03
 3.92332E+02	 3.60330E+03
 3.97319E+02	 3.63320E+03
 4.02303E+02	 3.76460E+03
 4.07284E+02	 3.61090E+03
 4.12263E+02	 3.53620E+03
 4.17239E+02	 3.67050E+03
 4.22212E+02	 3.64720E+03
 4.27182E+02	 3.50770E+03
 4.32150E+02	 3.46830E+03
 4.37115E+02	 3.51040E+03
 4.42077E+02	 3.58110E+03
 4.47037E+02	 3.60180E+03
 4.51993E+02	 3.49040E+03
 4.56947E+02	 3.37600E+03
 4.61898E+02	 3.29730E+03
 4.66847E+02	 3.20270E+03
 4.71793E+02	 3.24460E+03
 4.76736E+02	 3.25530E+03
 4.81676E+02	 3.36110E+03
 4.86614E+02	 3.37710E+03
 4.91549E+02	 3.32330E+03
 4.96481E+02	 3.29030E+03
 5.01410E+02	 3.33180E+03
 5.06337E+02	 3.40920E+03
 5.11261E+02	 3.33980E+03
 5.16183E+02	 3.21860E+03
 5.21101E+02	 3.22920E+03
 5.26017E+02	 3.38450E+03
 5.30930E+02	 3.39890E+03
 5.35841E+02	 3.30960E+03
 5.40749E+02	 3.31840E+03
 5.45654E+02	 3.29410E+03
 5.50556E+02	 3.32510E+03
 5.55456E+02	 3.35050E+03
 5.60353E+02	 3.37670E+03
 5.65248E+02	 3.33700E+03
 5.70139E+02	 3.21450E+03
 5.75028E+02	 3.17070E+03
 5.79915E+02	 3.13870E+03
 5.84798E+02	 3.09480E+03
 5.89679E+02	 3.05360E+03
 5.94558E+02	 3.00900E+03
 5.99433E+02	 3.05740E+03
 6.04306E+02	 3.06100E+03
 6.09177E+02	 3.09280E+03
 6.14044E+02	 3.07850E+03
 6.18909E+02	 3.06490E+03
 6.23772E+02	 2.99000E+03
 6.28631E+02	 2.85610E+03
 6.33488E+02	 2.78670E+03
 6.38343E+02	 2.82040E+03
 6.43194E+02	 2.88220E+03
 6.48044E+02	 2.97620E+03
 6.52890E+02	 3.06340E+03
 6.57734E+02	 3.04650E+03
 6.62575E+02	 2.90020E+03
 6.67413E+02	 2.89990E+03
 6.72249E+02	 3.01000E+03
 6.77082E+02	 3.03970E+03
 6.81913E+02	 3.03000E+03
 6.86741E+02	 2.93760E+03
 6.91566E+02	 2.83820E+03
 6.96389E+02	 2.79020E+03
 7.01209E+02	 2.82510E+03
 7.06026E+02	 2.84710E+03
 7.10841E+02	 2.86360E+03
 7.15653E+02	 2.81490E+03
 7.20463E+02	 2.72820E+03
