"wavenumber" "waveplate" "signal"
216.038 "30" 0.0298810249556799
216.038 "40" 0.0296401143690877
216.038 "50" 0.0300400318016295
216.038 "60" 0.030419406361236
216.038 "70" 0.030581111728186
216.038 "80" 0.0307730825730706
216.038 "90" 0.0295440108263713
221.122 "0" 0.0285031878202858
221.122 "10" 0.028503061396827
221.122 "20" 0.0283238363931669
221.122 "30" 0.0277403348657716
221.122 "40" 0.0277883420309425
221.122 "50" 0.0274410469829946
221.122 "60" 0.0276560080786788
221.122 "70" 0.0281711812961958
221.122 "80" 0.027506206354206
221.122 "90" 0.0272837400709603
226.204 "0" 0.018035017993813
226.204 "10" 0.0178514617820573
226.204 "20" 0.0177846153731899
226.204 "30" 0.0179284679533993
226.204 "40" 0.01813318257195
226.204 "50" 0.0183573436421349
226.204 "60" 0.018420565886126
226.204 "70" 0.018434125326013
226.204 "80" 0.0181810108380832
226.204 "90" 0.0180682867358967
231.283 "0" 0.00966276584341777
231.283 "10" 0.00988004646722484
231.283 "20" 0.00996540450090239
231.283 "30" 0.00996902244448314
231.283 "40" 0.00993429002705322
231.283 "50" 0.00973147285609485
231.283 "60" 0.00963341857307618
231.283 "70" 0.0097332510570069
231.283 "80" 0.0098007512010201
231.283 "90" 0.00937411295048374
236.36 "0" 0.0056137251307407
236.36 "10" 0.00554243772146141
236.36 "20" 0.00552153913144387
236.36 "30" 0.0053009924373849
236.36 "40" 0.00556349486153026
236.36 "50" 0.00517966655513629
236.36 "60" 0.00549963331551972
236.36 "70" 0.00541878015885052
236.36 "80" 0.00567363185380916
236.36 "90" 0.00566078538640992
241.433 "0" 0.00391380163268305
241.433 "10" 0.00359923688742804
241.433 "20" 0.00360941961829507
241.433 "30" 0.00368103148837491
241.433 "40" 0.00369800326429077
241.433 "50" 0.00399374064859506
241.433 "60" 0.00429813883079907
241.433 "70" 0.00440433052647226
241.433 "80" 0.00447951852191005
241.433 "90" 0.00405334452446582
246.504 "0" 0.00302139849571326
246.504 "10" 0.00293729080099422
246.504 "20" 0.00313432521626957
246.504 "30" 0.00306093803384478
246.504 "40" 0.00343005304854115
246.504 "50" 0.00360010724690124
