"exp" "wavenumber" "signal" "P" "color"
"Mit Mikroskop" 1860.04 0.00219539803807786 40 85
"Mit Mikroskop" 1864.25 0.00211537331440383 40 85
"Mit Mikroskop" 1868.45 0.00214605599426534 40 85
"Mit Mikroskop" 1872.65 0.0021965202274658 40 85
"Mit Mikroskop" 1876.85 0.00228300468349997 40 85
"Mit Mikroskop" 1881.04 0.00229680776638891 40 85
"Mit Mikroskop" 1885.24 0.00227794615676274 40 85
"Mit Mikroskop" 1889.43 0.00226728039980292 40 85
"Mit Mikroskop" 1893.62 0.00223343939351143 40 85
"Mit Mikroskop" 1897.8 0.00218009101694201 40 85
"Mit Mikroskop" 1901.99 0.00209464311438742 40 85
"Mit Mikroskop" 1906.17 0.00205332950460767 40 85
"Mit Mikroskop" 1910.35 0.00217307271520209 40 85
"Mit Mikroskop" 1914.53 0.00223726253138876 40 85
"Mit Mikroskop" 1918.71 0.00223823937890731 40 85
"Mit Mikroskop" 1922.88 0.00217636683689472 40 85
"Mit Mikroskop" 1927.05 0.00220590912633178 40 85
"Mit Mikroskop" 1931.22 0.0021955287747172 40 85
"Mit Mikroskop" 1935.39 0.00218065200947383 40 85
"Mit Mikroskop" 1939.56 0.00214772147030225 40 85
"Mit Mikroskop" 1943.72 0.00216351930129508 40 85
"Mit Mikroskop" 1947.88 0.00206199957911958 40 85
"Mit Mikroskop" 1952.04 0.0020272503877989 40 85
"Mit Mikroskop" 1956.2 0.00200273652597464 40 85
"Mit Mikroskop" 1960.35 0.00202986549595305 40 85
"Mit Mikroskop" 1964.51 0.00207251744527277 40 85
"Mit Mikroskop" 1968.66 0.00211611327002085 40 85
"Mit Mikroskop" 1972.8 0.00216621336729273 40 85
"Mit Mikroskop" 1976.95 0.00216165972534003 40 85
"Mit Mikroskop" 1981.1 0.00215378085632308 40 85
"Mit Mikroskop" 1985.24 0.00221117508554618 40 85
"Mit Mikroskop" 1989.38 0.00219326614503475 40 85
"Mit Mikroskop" 1993.52 0.00204986126196689 40 85
"Mit Mikroskop" 1997.65 0.00205325690447252 40 85
"Mit Mikroskop" 2001.79 0.0021257284969434 40 85
"Mit Mikroskop" 2005.92 0.00212019069252604 40 85
"Mit Mikroskop" 2010.05 0.00212013535009709 40 85
"Mit Mikroskop" 2014.17 0.00215056125860246 40 85
"Mit Mikroskop" 2018.3 0.00220912651223737 40 85
"Mit Mikroskop" 2022.42 0.00218062119068447 40 85
"Mit Mikroskop" 2026.54 0.00213056973255725 40 85
"Mit Mikroskop" 2030.66 0.00213476986686279 40 85
"Mit Mikroskop" 2034.78 0.00217454563505578 40 85
"Mit Mikroskop" 2038.89 0.00220770654422352 40 85
"Mit Mikroskop" 2043.01 0.00217730865568519 40 85
"Mit Mikroskop" 2047.12 0.00222313443272928 40 85
"Mit Mikroskop" 2051.23 0.00217356619351635 40 85
"Mit Mikroskop" 2055.33 0.00205055959099547 40 85
"Mit Mikroskop" 2059.44 0.00204842199304944 40 85
"Mit Mikroskop" 2063.54 0.00210157833108068 40 85
"Mit Mikroskop" 2067.64 0.00214920856397284 40 85
"Mit Mikroskop" 2071.74 0.0021553392503377 40 85
"Mit Mikroskop" 2075.83 0.00220473100312658 40 85
"Mit Mikroskop" 2079.93 0.00223176551744051 40 85
"Mit Mikroskop" 2084.02 0.00219873149009998 40 85
"Mit Mikroskop" 2088.11 0.00212278842757914 40 85
"Mit Mikroskop" 2092.19 0.0021466972687415 40 85
"Mit Mikroskop" 2096.28 0.00212762839834428 40 85
"Mit Mikroskop" 2100.36 0.00212847066695257 40 85
"Mit Mikroskop" 2104.44 0.00216049743422211 40 85
"Mit Mikroskop" 2108.52 0.00213419942387513 40 85
"Mit Mikroskop" 2112.6 0.00209141782443563 40 85
"Mit Mikroskop" 2116.68 0.00204363716334737 40 85
"Mit Mikroskop" 2120.75 0.00196611559825555 40 85
"Mit Mikroskop" 2124.82 0.00190436812600234 40 85
"Mit Mikroskop" 2128.89 0.00190149021480901 40 85
"Mit Mikroskop" 2132.96 0.00202790645303752 40 85
"Mit Mikroskop" 2137.02 0.00211589627184839 40 85
"Mit Mikroskop" 2141.08 0.00211664810892941 40 85
"Mit Mikroskop" 2145.14 0.00215207276027027 40 85
"Mit Mikroskop" 2149.2 0.00222501017824722 40 85
"Mit Mikroskop" 2153.26 0.00227428402046233 40 85
"Mit Mikroskop" 2157.31 0.00219766880575424 40 85
"Mit Mikroskop" 2161.37 0.00208694769049893 40 85
"Mit Mikroskop" 2165.42 0.00208870783768682 40 85
"Mit Mikroskop" 2169.46 0.00209953644535317 40 85
"Mit Mikroskop" 2173.51 0.00209824336523988 40 85
"Mit Mikroskop" 2177.55 0.00205382089652586 40 85
"Mit Mikroskop" 2181.6 0.00199955480423993 40 85
"Mit Mikroskop" 2185.64 0.00200247488647254 40 85
"Mit Mikroskop" 2189.67 0.00204228808886264 40 85
"Mit Mikroskop" 2193.71 0.00207193364124896 40 85
"Mit Mikroskop" 2197.74 0.00210940385519119 40 85
"Mit Mikroskop" 2201.78 0.00215761006810707 40 85
"Mit Mikroskop" 2205.81 0.00222639870072203 40 85
"Mit Mikroskop" 2209.83 0.0022544470979173 40 85
"Mit Mikroskop" 2213.86 0.00219371325962994 40 85
"Mit Mikroskop" 2217.88 0.00210472605794813 40 85
"Mit Mikroskop" 2221.9 0.00207395570104985 40 85
"Mit Mikroskop" 2225.92 0.00207950786226437 40 85
"Mit Mikroskop" 2229.94 0.00206744839913318 40 85
"Mit Mikroskop" 2233.96 0.00203203454189169 40 85
"Mit Mikroskop" 2237.97 0.00195590326764935 40 85
"Mit Mikroskop" 2241.98 0.0019548543751623 40 85
"Mit Mikroskop" 2245.99 0.00205653785824827 40 85
"Mit Mikroskop" 2250 0.00209686965090802 40 85
"Mit Mikroskop" 2254.01 0.00210706901048214 40 85
"Mit Mikroskop" 2258.01 0.00209797046534848 40 85
"Mit Mikroskop" 2262.01 0.00203891920695415 40 85
"Mit Mikroskop" 2266.01 0.00198873942264813 40 85
"Mit Mikroskop" 2270.01 0.00200673702921124 40 85
"Mit Mikroskop" 2274 0.00205046835422897 40 85
"Mit Mikroskop" 2278 0.00206826526852931 40 85
"Mit Mikroskop" 2281.99 0.00209928364064153 40 85
"Mit Mikroskop" 2285.98 0.00208077740290495 40 85
"Mit Mikroskop" 2289.96 0.00205572025522188 40 85
"Mit Mikroskop" 2293.95 0.0020515608256692 40 85
"Mit Mikroskop" 2297.93 0.00202099604913694 40 85
"Mit Mikroskop" 2301.91 0.00197076929247285 40 85
"Mit Mikroskop" 2305.89 0.00195646844974566 40 85
"Mit Mikroskop" 2309.87 0.00196472345102642 40 85
"Mit Mikroskop" 2313.84 0.00199352315290204 40 85
"Mit Mikroskop" 2317.82 0.00205863878504191 40 85
"Mit Mikroskop" 2321.79 0.00208806183337124 40 85
"Mit Mikroskop" 2325.76 0.00205966051340737 40 85
"Mit Mikroskop" 2329.73 0.00206573845372279 40 85
"Mit Mikroskop" 2333.69 0.00200691194980084 40 85
"Mit Mikroskop" 2337.65 0.00197514730603365 40 85
"Mit Mikroskop" 2341.62 0.00197484018712473 40 85
"Mit Mikroskop" 2345.57 0.00199021631363105 40 85
"Mit Mikroskop" 2349.53 0.00203678301924422 40 85
"Mit Mikroskop" 2353.49 0.00204094677420872 40 85
"Mit Mikroskop" 2357.44 0.00203594374389712 40 85
"Mit Mikroskop" 2361.39 0.00201085032976298 40 85
"Mit Mikroskop" 2365.34 0.00191014278899716 40 85
"Mit Mikroskop" 2369.29 0.00190721568698434 40 85
"Mit Mikroskop" 2373.23 0.00192882098576067 40 85
"Mit Mikroskop" 2377.18 0.00198659615670893 40 85
"Mit Mikroskop" 2381.12 0.00200252282904976 40 85
"Mit Mikroskop" 2385.06 0.00196961760930827 40 85
"Mit Mikroskop" 2389 0.00195667008314217 40 85
"Mit Mikroskop" 2392.93 0.00198245999430804 40 85
"Mit Mikroskop" 2396.86 0.00196953335972094 40 85
"Mit Mikroskop" 2400.8 0.00199244745234869 40 85
"Mit Mikroskop" 2404.73 0.00197772617134947 40 85
"Mit Mikroskop" 2408.65 0.00194968736698755 40 85
"Mit Mikroskop" 2412.58 0.00196983695357026 40 85
"Mit Mikroskop" 2416.5 0.0019534756618758 40 85
"Mit Mikroskop" 2420.42 0.0019637871482479 40 85
"Mit Mikroskop" 2424.34 0.00188199235160092 40 85
"Mit Mikroskop" 2428.26 0.00188088075956762 40 85
"Mit Mikroskop" 2432.18 0.00189475527770967 40 85
"Mit Mikroskop" 2436.09 0.00187514481753465 40 85
"Mit Mikroskop" 2440 0.0019100582132768 40 85
"Mit Mikroskop" 2443.91 0.00194395488234123 40 85
"Mit Mikroskop" 2447.82 0.00194360185619578 40 85
"Mit Mikroskop" 2451.73 0.00192229699065853 40 85
"Mit Mikroskop" 2455.63 0.00198906058074983 40 85
"Mit Mikroskop" 2459.53 0.00199901736565296 40 85
"Mit Mikroskop" 2463.43 0.00189091341790475 40 85
"Mit Mikroskop" 2467.33 0.001839530784019 40 85
"Mit Mikroskop" 2471.23 0.00187305661689481 40 85
"Mit Mikroskop" 2475.12 0.00191422176816302 40 85
"Mit Mikroskop" 2479.02 0.00188289361960329 40 85
"Mit Mikroskop" 2482.91 0.00181732237867421 40 85
"Mit Mikroskop" 2486.79 0.00179743324819604 40 85
"Mit Mikroskop" 2490.68 0.00186405341543539 40 85
"Mit Mikroskop" 2494.57 0.00193553343447925 40 85
"Mit Mikroskop" 2498.45 0.00192575399413208 40 85
"Mit Mikroskop" 2502.33 0.0018930395573886 40 85
"Mit Mikroskop" 2506.21 0.00182308998176998 40 85
"Mit Mikroskop" 2510.08 0.00182206718035326 40 85
"Mit Mikroskop" 2513.96 0.00185907139627703 40 85
"Mit Mikroskop" 2517.83 0.00189930306959001 40 85
"Mit Mikroskop" 2521.7 0.00194611454523621 40 85
"Mit Mikroskop" 2525.57 0.00193051979839328 40 85
"Mit Mikroskop" 2529.44 0.00192169784095285 40 85
"Mit Mikroskop" 2533.31 0.0019715355103823 40 85
"Mit Mikroskop" 2537.17 0.00192840273007649 40 85
"Mit Mikroskop" 2541.03 0.00189877160155475 40 85
"Mit Mikroskop" 2544.89 0.00190586355390758 40 85
"Mit Mikroskop" 2548.75 0.00186057395234651 40 85
"Mit Mikroskop" 2552.6 0.00185776673016593 40 85
"Mit Mikroskop" 2556.46 0.00187648057507595 40 85
"Mit Mikroskop" 2560.31 0.00188769411078262 40 85
"Mit Mikroskop" 2564.16 0.00189391524069816 40 85
"Mit Mikroskop" 2568.01 0.00191163133132114 40 85
"Mit Mikroskop" 2571.85 0.00190296794587026 40 85
"Mit Mikroskop" 2575.7 0.00183694561699996 40 85
"Mit Mikroskop" 2579.54 0.0018873590266552 40 85
"Mit Mikroskop" 2583.38 0.00188695100780203 40 85
"Mit Mikroskop" 2587.22 0.00186861463376423 40 85
"Mit Mikroskop" 2591.05 0.00183571693391414 40 85
"Mit Mikroskop" 2594.89 0.00185651232721478 40 85
"Mit Mikroskop" 2598.72 0.00190557111463124 40 85
"Mit Mikroskop" 2602.55 0.00190994613110243 40 85
"Mit Mikroskop" 2606.38 0.00185135320864546 40 85
"Mit Mikroskop" 2610.21 0.00181634489926341 40 85
"Mit Mikroskop" 2614.03 0.0018956359186395 40 85
"Mit Mikroskop" 2617.86 0.00193850292975648 40 85
"Mit Mikroskop" 2621.68 0.00193957023979269 40 85
"Mit Mikroskop" 2625.5 0.00189586691966821 40 85
"Mit Mikroskop" 2629.32 0.00184272574348827 40 85
"Mit Mikroskop" 2633.13 0.00189489304122083 40 85
"Mit Mikroskop" 2636.95 0.00188168752197385 40 85
"Mit Mikroskop" 2640.76 0.00184474790848892 40 85
"Mit Mikroskop" 2644.57 0.00176282937512488 40 85
"Mit Mikroskop" 2648.38 0.00164883230697166 40 85
"Mit Mikroskop" 2652.18 0.00160467042175246 40 85
"Mit Mikroskop" 2655.99 0.00167790959738012 40 85
"Mit Mikroskop" 2659.79 0.00176343270113314 40 85
"Mit Mikroskop" 2663.59 0.00178198648264639 40 85
"Mit Mikroskop" 2667.39 0.00173395724297343 40 85
"Mit Mikroskop" 2671.18 0.00170173896164534 40 85
"Mit Mikroskop" 2674.98 0.0017109461712976 40 85
"Mit Mikroskop" 2678.77 0.00173412903725419 40 85
"Mit Mikroskop" 2682.56 0.00176109237538036 40 85
"Mit Mikroskop" 2686.35 0.00175537799731914 40 85
"Mit Mikroskop" 2690.14 0.00179068018472678 40 85
"Mit Mikroskop" 2693.93 0.00188451946234417 40 85
"Mit Mikroskop" 2697.71 0.00190480511092693 40 85
"Mit Mikroskop" 2701.49 0.00182195475364715 40 85
"Mit Mikroskop" 2705.27 0.00179008117764612 40 85
"Mit Mikroskop" 2709.05 0.00178361046841757 40 85
"Mit Mikroskop" 2712.83 0.00178095324180225 40 85
"Mit Mikroskop" 2716.6 0.00180807751749532 40 85
"Mit Mikroskop" 2720.37 0.00179624658623831 40 85
"Mit Mikroskop" 2724.14 0.00185060660464401 40 85
"Mit Mikroskop" 2727.91 0.00187516230097903 40 85
"Mit Mikroskop" 2731.68 0.00187159832553671 40 85
"Mit Mikroskop" 2735.44 0.0019194631185232 40 85
"Mit Mikroskop" 2739.21 0.00193315997307314 40 85
"Mit Mikroskop" 2742.97 0.00184738469924164 40 85
"Mit Mikroskop" 2746.73 0.00178523642633876 40 85
"Mit Mikroskop" 2750.49 0.00176758759815006 40 85
"Mit Mikroskop" 2754.24 0.00176124552419825 40 85
"Mit Mikroskop" 2758 0.00180723573162831 40 85
"Mit Mikroskop" 2761.75 0.00185977363484375 40 85
"Mit Mikroskop" 2765.5 0.00188232335767786 40 85
"Mit Mikroskop" 2769.25 0.00184753033568981 40 85
"Mit Mikroskop" 2772.99 0.00178839874082326 40 85
"Mit Mikroskop" 2776.74 0.001762056321621 40 85
"Mit Mikroskop" 2780.48 0.00180602226069794 40 85
"Mit Mikroskop" 2784.22 0.00182621870821864 40 85
"Mit Mikroskop" 2787.96 0.00183087780148757 40 85
"Mit Mikroskop" 2791.7 0.00182008713590991 40 85
"Mit Mikroskop" 2795.44 0.00179757588762471 40 85
"Mit Mikroskop" 2799.17 0.00179125225112884 40 85
"Mit Mikroskop" 2802.9 0.00176595433742945 40 85
"Mit Mikroskop" 2806.63 0.00169043107922948 40 85
"Mit Mikroskop" 2810.36 0.00173310878902443 40 85
"Mit Mikroskop" 2814.09 0.00177635128786048 40 85
"Mit Mikroskop" 2817.81 0.00177157838040959 40 85
"Mit Mikroskop" 2821.53 0.00170890684699568 40 85
"Mit Mikroskop" 2825.25 0.00170424237057269 40 85
"Mit Mikroskop" 2828.97 0.00172194759576817 40 85
"Mit Mikroskop" 2832.69 0.00174174405092816 40 85
"Mit Mikroskop" 2836.41 0.00170327610335987 40 85
"Mit Mikroskop" 2840.12 0.00167069549336392 40 85
"Mit Mikroskop" 2843.83 0.00171767761549939 40 85
"Mit Mikroskop" 2847.54 0.00175733963955721 40 85
"Mit Mikroskop" 2851.25 0.00177258087366788 40 85
"Mit Mikroskop" 2854.96 0.00177637328173937 40 85
"Mit Mikroskop" 2858.66 0.0017879729335528 40 85
"Mit Mikroskop" 2862.36 0.00178251102485533 40 85
"Mit Mikroskop" 2866.06 0.00174875944469015 40 85
"Mit Mikroskop" 2869.76 0.00174903898645464 40 85
"Mit Mikroskop" 2873.46 0.00180854318424107 40 85
"Mit Mikroskop" 2877.16 0.00177068933863652 40 85
"Mit Mikroskop" 2880.85 0.00175404213009338 40 85
"Mit Mikroskop" 2884.54 0.00171501854953919 40 85
"Mit Mikroskop" 2888.23 0.00166983993790425 40 85
"Mit Mikroskop" 2891.92 0.00165765947093564 40 85
"Mit Mikroskop" 2895.61 0.00169851418628669 40 85
"Mit Mikroskop" 2899.29 0.00173574518539415 40 85
"Mit Mikroskop" 2902.97 0.00174921634752533 40 85
"Mit Mikroskop" 2906.66 0.0017404110250485 40 85
"Mit Mikroskop" 2910.33 0.00174480452147929 40 85
"Mit Mikroskop" 2914.01 0.0017982201996028 40 85
"Mit Mikroskop" 2917.69 0.0017921356824102 40 85
"Mit Mikroskop" 2921.36 0.00176336796055644 40 85
"Mit Mikroskop" 2925.03 0.00172783449887395 40 85
"Mit Mikroskop" 2928.7 0.00178980660150812 40 85
"Mit Mikroskop" 2932.37 0.00177555197051986 40 85
"Mit Mikroskop" 2936.04 0.0017531391013639 40 85
"Mit Mikroskop" 2939.7 0.00169467232650357 40 85
"Mit Mikroskop" 2943.37 0.00164526004520696 40 85
"Mit Mikroskop" 2947.03 0.00163000900757888 40 85
"Mit Mikroskop" 2950.69 0.00166160888992313 40 85
"Mit Mikroskop" 2954.35 0.00170866194333848 40 85
"Mit Mikroskop" 2958 0.00173392049031945 40 85
"Mit Mikroskop" 2961.66 0.00176242582629681 40 85
"Mit Mikroskop" 2965.31 0.00173899390744106 40 85
"Mit Mikroskop" 2968.96 0.00169212602824112 40 85
"Mit Mikroskop" 2972.61 0.00166085627835663 40 85
"Mit Mikroskop" 2976.26 0.00162568212114523 40 85
"Mit Mikroskop" 2979.9 0.00163007487503196 40 85
"Mit Mikroskop" 2983.54 0.00167981468918798 40 85
"Mit Mikroskop" 2987.19 0.00172800893748402 40 85
"Mit Mikroskop" 2990.83 0.00172950036785259 40 85
"Mit Mikroskop" 2994.46 0.00169582972265287 40 85
"Mit Mikroskop" 2998.1 0.00168942452427961 40 85
"Mit Mikroskop" 3001.74 0.00175575714227255 40 85
"Mit Mikroskop" 3005.37 0.00175191164201751 40 85
"Mit Mikroskop" 3009 0.00176717975716611 40 85
"Mit Mikroskop" 3012.63 0.00179750182072805 40 85
"Mit Mikroskop" 3016.26 0.00177584816055425 40 85
"Mit Mikroskop" 3019.88 0.00173724887987935 40 85
"Mit Mikroskop" 3023.51 0.0017268965174035 40 85
"Mit Mikroskop" 3027.13 0.00172833747331947 40 85
"Mit Mikroskop" 3030.75 0.00172586274921248 40 85
"Mit Mikroskop" 3034.37 0.00168957801385498 40 85
"Mit Mikroskop" 3037.99 0.00169756601898598 40 85
"Mit Mikroskop" 3041.6 0.00167569803103408 40 85
"Mit Mikroskop" 3045.21 0.00170177038038278 40 85
"Mit Mikroskop" 3048.83 0.00174775335213215 40 85
"Mit Mikroskop" 3052.44 0.00175748673217646 40 85
"Mit Mikroskop" 3056.05 0.00172922809018018 40 85
"Mit Mikroskop" 3059.65 0.00168438219829373 40 85
"Mit Mikroskop" 3063.26 0.00163327759678327 40 85
"Mit Mikroskop" 3066.86 0.00159194748489504 40 85
"Mit Mikroskop" 3070.46 0.00162867247597143 40 85
"Mit Mikroskop" 3074.06 0.00166781395260456 40 85
"Mit Mikroskop" 3077.66 0.00173290541397441 40 85
"Mit Mikroskop" 3081.25 0.00175076162337913 40 85
"Mit Mikroskop" 3084.85 0.00174508148491622 40 85
"Mit Mikroskop" 3088.44 0.00172297152144874 40 85
"Mit Mikroskop" 3092.03 0.001685772897081 40 85
"Mit Mikroskop" 3095.62 0.00167390826840446 40 85
"Mit Mikroskop" 3099.21 0.00168663849446545 40 85
"Mit Mikroskop" 3102.8 0.00165470192774517 40 85
"Mit Mikroskop" 3106.38 0.00163041453857117 40 85
"Mit Mikroskop" 3109.96 0.00163627036126015 40 85
"Mit Mikroskop" 3113.54 0.00167210821118673 40 85
"Mit Mikroskop" 3117.12 0.00172840829883093 40 85
"Mit Mikroskop" 3120.7 0.00169728791185153 40 85
"Mit Mikroskop" 3124.27 0.00165384044974411 40 85
"Mit Mikroskop" 3127.85 0.00162481325412097 40 85
"Mit Mikroskop" 3131.42 0.00165475139859229 40 85
"Mit Mikroskop" 3134.99 0.00167468692052886 40 85
"Mit Mikroskop" 3138.56 0.00163528730306132 40 85
"Mit Mikroskop" 3142.12 0.00162438079422617 40 85
"Mit Mikroskop" 3145.69 0.00161657415275957 40 85
"Mit Mikroskop" 3149.25 0.00165483299087393 40 85
"Mit Mikroskop" 3152.81 0.00169479318816302 40 85
"Mit Mikroskop" 3156.37 0.00170646466657556 40 85
"Mit Mikroskop" 3159.93 0.00168572262416712 40 85
"Mit Mikroskop" 3163.49 0.00163761693681694 40 85
"Mit Mikroskop" 3167.04 0.00164811473395378 40 85
"Mit Mikroskop" 3170.6 0.00168165227343776 40 85
"Mit Mikroskop" 3174.15 0.0017005022913559 40 85
"Mit Mikroskop" 3177.7 0.0016938510478882 40 85
"Mit Mikroskop" 3181.24 0.00167514432253607 40 85
"Mit Mikroskop" 3184.79 0.00162693538151023 40 85
"Mit Mikroskop" 3188.34 0.00155119571362101 40 85
"Mit Mikroskop" 3191.88 0.00155567750769697 40 85
"Mit Mikroskop" 3195.42 0.00163394908359396 40 85
"Mit Mikroskop" 3198.96 0.00168078806796527 40 85
"Mit Mikroskop" 3202.5 0.00166525542125437 40 85
"Mit Mikroskop" 3206.03 0.00160979348891447 40 85
"Mit Mikroskop" 3209.57 0.00156881774543657 40 85
"Mit Mikroskop" 3213.1 0.00157022236563652 40 85
"Mit Mikroskop" 3216.63 0.0015918078984165 40 85
"Mit Mikroskop" 3220.16 0.00162339233365027 40 85
"Mit Mikroskop" 3223.69 0.00166373976467738 40 85
"Mit Mikroskop" 3227.21 0.00169329803977484 40 85
"Mit Mikroskop" 3230.74 0.00168205774606382 40 85
"Mit Mikroskop" 3234.26 0.00164908811742593 40 85
"Mit Mikroskop" 3237.78 0.00163033303707183 40 85
"Mit Mikroskop" 3241.3 0.00160049931669616 40 85
"Mit Mikroskop" 3244.81 0.00152159829706916 40 85
"Mit Mikroskop" 3248.33 0.00152361549008032 40 85
"Mit Mikroskop" 3251.84 0.00155770956532165 40 85
"Mit Mikroskop" 3255.36 0.00153808034500524 40 85
"Mit Mikroskop" 3258.87 0.00154817611548725 40 85
"Mit Mikroskop" 3262.38 0.00160582396213133 40 85
"Mit Mikroskop" 3265.88 0.00161461314581547 40 85
"Mit Mikroskop" 3269.39 0.00153603516420815 40 85
"Mit Mikroskop" 3272.89 0.00151662385304362 40 85
"Mit Mikroskop" 3276.39 0.001561826570979 40 85
"Mit Mikroskop" 3279.89 0.00153896140259 40 85
"Mit Mikroskop" 3283.39 0.00156901000396728 40 85
"Mit Mikroskop" 3286.89 0.00158920643703942 40 85
"Mit Mikroskop" 3290.39 0.00158701131663831 40 85
"Mit Mikroskop" 3293.88 0.00159568551311145 40 85
"Mit Mikroskop" 3297.37 0.00164082937204345 40 85
"Mit Mikroskop" 3300.86 0.00166816632944983 40 85
"Mit Mikroskop" 3304.35 0.00170392118112938 40 85
"Mit Mikroskop" 3307.84 0.00165273183745689 40 85
"Mit Mikroskop" 3311.32 0.00154961990443117 40 85
"Mit Mikroskop" 3314.81 0.00151922732617486 40 85
"Mit Mikroskop" 3318.29 0.00158151155391337 40 85
"Mit Mikroskop" 3321.77 0.00162554938867631 40 85
"Mit Mikroskop" 3325.25 0.00163906049108275 40 85
"Mit Mikroskop" 3328.73 0.00165308454262898 40 85
"Mit Mikroskop" 3332.2 0.00164182044427699 40 85
"Mit Mikroskop" 3335.67 0.00158694734022324 40 85
"Mit Mikroskop" 3339.15 0.00155571594735129 40 85
"Mit Mikroskop" 3342.62 0.00157757492146251 40 85
"Mit Mikroskop" 3346.09 0.0015715233236599 40 85
"Mit Mikroskop" 3349.55 0.00151770606541026 40 85
"Mit Mikroskop" 3353.02 0.00146572875004122 40 85
"Mit Mikroskop" 3356.48 0.00149755177657513 40 85
"Mit Mikroskop" 3359.94 0.0015596636093284 40 85
"Mit Mikroskop" 3363.41 0.00157519136495446 40 85
"Mit Mikroskop" 3366.86 0.00155156071815354 40 85
"Mit Mikroskop" 3370.32 0.0015786054391022 40 85
"Mit Mikroskop" 3373.78 0.00159841825271874 40 85
"Mit Mikroskop" 3377.23 0.00163187422045277 40 85
"Mit Mikroskop" 3380.68 0.00162143436122405 40 85
"Mit Mikroskop" 3384.13 0.00158970293921104 40 85
"Mit Mikroskop" 3387.58 0.00160988763306901 40 85
"Mit Mikroskop" 3391.03 0.00160278102422486 40 85
"Mit Mikroskop" 3394.48 0.00152449981819334 40 85
"Mit Mikroskop" 3397.92 0.00149315247593607 40 85
"Mit Mikroskop" 3401.36 0.00151715863840029 40 85
"Mit Mikroskop" 3404.8 0.00155243766007949 40 85
"Mit Mikroskop" 3408.24 0.00151794577775123 40 85
"Mit Mikroskop" 3411.68 0.00150619578859998 40 85
"Mit Mikroskop" 3415.12 0.00149340877469532 40 85
"Mit Mikroskop" 3418.55 0.00153706267837573 40 85
"Mit Mikroskop" 3421.98 0.00158968212682019 40 85
"Mit Mikroskop" 3425.41 0.00158164005913682 40 85
"Mit Mikroskop" 3428.84 0.00156881498173164 40 85
"Mit Mikroskop" 3432.27 0.00154215872701325 40 85
"Mit Mikroskop" 3435.7 0.0015629680638989 40 85
"Mit Mikroskop" 3439.12 0.00157201768330089 40 85
"Mit Mikroskop" 3442.54 0.00154972267906791 40 85
"Mit Mikroskop" 3445.97 0.00151689773562506 40 85
"Mit Mikroskop" 3449.39 0.00153179413797902 40 85
"Mit Mikroskop" 3452.8 0.00159839539340232 40 85
"Mit Mikroskop" 3456.22 0.00159517910402189 40 85
"Mit Mikroskop" 3459.63 0.00157670199290465 40 85
"Mit Mikroskop" 3463.05 0.00149837842032978 40 85
"Mit Mikroskop" 3466.46 0.00148850959405589 40 85
"Mit Mikroskop" 3469.87 0.00147291321848867 40 85
"Mit Mikroskop" 3473.28 0.00144116362922395 40 85
"Mit Mikroskop" 3476.68 0.00145649339331449 40 85
"Mit Mikroskop" 3480.09 0.00149781252685383 40 85
"Mit Mikroskop" 3483.49 0.00158528390473112 40 85
"Mit Mikroskop" 3486.89 0.00163921202809951 40 85
"Mit Mikroskop" 3490.29 0.00159861653663644 40 85
"Mit Mikroskop" 3493.69 0.00152037955495683 40 85
"Mit Mikroskop" 3497.09 0.00148993285313725 40 85
"Mit Mikroskop" 3500.49 0.00146732336407553 40 85
"Mit Mikroskop" 3503.88 0.00146642114220204 40 85
"Mit Mikroskop" 3507.27 0.00146911914805384 40 85
"Mit Mikroskop" 3510.66 0.00145280303185459 40 85
"Mit Mikroskop" 3514.05 0.00138940213786042 40 85
"Mit Mikroskop" 3517.44 0.00135843439242546 40 85
"Mit Mikroskop" 3520.82 0.00135821213025333 40 85
"Mit Mikroskop" 3524.21 0.00139876322526214 40 85
"Mit Mikroskop" 3527.59 0.00147379075046975 40 85
"Mit Mikroskop" 3530.97 0.00155466478113404 40 85
"Mit Mikroskop" 3534.35 0.00157693286662627 40 85
"Mit Mikroskop" 3537.73 0.0015236598305982 40 85
"Mit Mikroskop" 3541.1 0.00141749076582973 40 85
"Mit Mikroskop" 3544.48 0.00136667749221657 40 85
"Mit Mikroskop" 3547.85 0.00143141910490704 40 85
"Mit Mikroskop" 3551.22 0.00149594499640718 40 85
"Mit Mikroskop" 3554.59 0.00146735382329588 40 85
"Mit Mikroskop" 3557.96 0.00145690457884011 40 85
"Mit Mikroskop" 3561.33 0.00149702290466463 40 85
"Mit Mikroskop" 3564.69 0.00153151324087456 40 85
"Mit Mikroskop" 3568.06 0.00152796802891385 40 85
"Mit Mikroskop" 3571.42 0.00147563501451616 40 85
"Mit Mikroskop" 3574.78 0.0014284460533917 40 85
"Mit Mikroskop" 3578.14 0.0013938213825534 40 85
"Mit Mikroskop" 3581.49 0.00145000386010811 40 85
"Mit Mikroskop" 3584.85 0.00145601753108072 40 85
"Mit Mikroskop" 3588.2 0.00141409210494991 40 85
"Mit Mikroskop" 3591.56 0.00141421111638484 40 85
"Mit Mikroskop" 3594.91 0.001438949982838 40 85
"Mit Mikroskop" 3598.26 0.00145082791142653 40 85
"Mit Mikroskop" 3601.6 0.00147592083701577 40 85
"Mit Mikroskop" 3604.95 0.00149896357469835 40 85
