"wavenumber" "0" "5" "10" "15" "20" "25" "30" "35" "40" "45" "50" "55" "60" "65" "70" "75" "80" "85" "90" "112" "135" "158" "180"
202.556 -0.0233169836385507 -0.0224878165756677 -0.023068883195893 -0.0237832972614822 -0.0242894563150144 -0.0240580257141844 -0.0262492402490083 -0.0254734688219817 -0.0255792975600088 -0.0258166804275542 -0.0258804089427206 -0.0248691401568239 -0.0255811071435972 -0.024119369422257 -0.0224011887558289 -0.0232519839344245 -0.0237267035430478 -0.0250270496783956 -0.0237541114205684 -0.0215120536229071 -0.0227640268255395 -0.0235679260888598 -0.0225340091581379
207.649 -0.00731647220092966 -0.00704659038423893 -0.0064237406250989 -0.00546619868598257 -0.00464613639955451 -0.00628015845594615 -0.00369868567919192 -0.00602668490120443 -0.00568478424126235 -0.00651552367259183 -0.00611227552359822 -0.00766045506773843 -0.00560609385487256 -0.00683932375140218 -0.00922905847411066 -0.00652403481699044 -0.00561702753434934 -0.00600597339392881 -0.00526191765361753 -0.00571684177224891 -0.00655631937477785 -0.00607484715102256 -0.00444995427670578
212.739 0.0478819266503657 0.0448381867305879 0.045032487514159 0.0439862323001612 0.0442703900405964 0.0457473144564569 0.0464209765198894 0.048513830333193 0.0485546062643654 0.0479300810190872 0.0477795189581204 0.0490990425113318 0.0464817134537156 0.0441849768325143 0.0472741010747783 0.0436025040605444 0.0434703967602591 0.0470719457827823 0.0438658389088171 0.0436051360093698 0.0456638321769178 0.045949933964037 0.044732126206746
217.827 0.152614929294984 0.152993726585778 0.156110050679547 0.156158428654148 0.157410328983801 0.159709972884382 0.159448154078618 0.161539281829241 0.159323555605172 0.166313842013074 0.164671090575282 0.161720528733103 0.166452974901902 0.165597491788922 0.161657511358838 0.157371068124519 0.160063622100907 0.158562831370449 0.157013383946556 0.148712690689077 0.156282278842455 0.161158698308338 0.150617273751327
222.911 0.207959222277407 0.211559799037621 0.212032077977464 0.215124005450603 0.218930204603558 0.218006463916255 0.223603197786045 0.21878727904945 0.221981905126143 0.216894804404604 0.220457338504325 0.222388126226757 0.210664343593585 0.212752313424173 0.211346974666695 0.210791994834823 0.209369740592386 0.213177828776791 0.209608387287477 0.203755681358453 0.209791733796169 0.223404979527724 0.219441548361825
227.993 0.113486172868077 0.11226480892516 0.114492933028034 0.109930416005501 0.115105187602945 0.117585193326164 0.117599765952406 0.11844143983607 0.11575514093082 0.115451289245087 0.112731526102916 0.114211118346541 0.108446850741222 0.111041933076683 0.115083258899004 0.108509873917798 0.113204138406844 0.108615876730218 0.110217194266494 0.120683133280992 0.12031330009591 0.130053035496498 0.130734610783937
233.072 0.0313145898259706 0.0337834082568075 0.0323522472465435 0.0309794215038833 0.0345432278391696 0.0345153411611668 0.0316295272418496 0.0317458189161024 0.0313631582010014 0.0331076334330606 0.03073611233967 0.0344897823592373 0.0368175984637638 0.0339952883409421 0.0390889471315457 0.0330420049881085 0.0326613248785855 0.031823766197458 0.0324805142517916 0.0364686325167278 0.0360627019401534 0.0368089925058905 0.0382934624470701
238.148 0.00651304376583316 0.00773104691883049 0.00708497041777537 0.00664812393759435 0.00544185456286857 0.00523615733554976 0.00308654403059937 0.00453432811641503 0.00694508526818588 0.00375357289100755 0.00584372278979839 0.00275806392291094 0.00607037146799524 0.00546928836421337 0.00734590566196217 0.0071009384139388 0.00881551616080796 0.0055189008745883 0.0073320637970852 0.00820762906518503 0.00837550948614918 0.00677527836089188 0.00963147540578263
243.221 -0.000834021418508859 -0.0013581277028266 0.000881214781521342 2.78530679745781e-05 -0.000891012188208012 -0.000819788947097501 -0.000667947549051906 0.00024637364323225 -0.0026875774215724 -0.000425663092156396 0.000906641153414255 -0.00102633350346615 0.000348900084014063 -0.00193539446354513 -9.73493502703746e-05 -0.00135220566046383 -0.00117595659560605 0.00122621533148928 0.00178559952181787 0.00220800349914254 0.00314872835818825 0.00201820399253295 0.00207278670083235
248.291 0.00280818318527773 0.00358376047584723 0.00319177689140302 0.00533495396322175 0.00331373367608539 0.0052312825486168 0.00134801664099904 0.00341107621040938 0.00330350349035624 0.00206075076161475 0.00256487680237492 0.00337176373852723 0.00217466372109732 0.00419079604169694 0.00212005215699377 0.00329994875307076 0.00211834290348165 0.00393081642274556 0.00146058473022388 0.00278668462927898 0.00221030784136816 0.0016482058169436 0.000850645849177101
253.359 0.00724764927735512 0.00832246616416999 0.00612578521435219 0.006876701962243 0.00561995816437544 0.00606824695825538 0.00751081429409633 0.00648221647092653 0.00790841637629844 0.00710549933892707 0.00606340375331706 0.00590936979663361 0.00632986760916569 0.00642415836171004 0.00675665714469392 0.00609680352401152 0.00656883091960862 0.00505377784429983 0.00721413395592811 0.00513517330243917 0.00453146605833684 0.00527596790195018 0.00457482017503687
258.423 0.00537133042503973 0.00468668063969629 0.00652040932492221 0.00688785971291889 0.00704649246430396 0.0062689736777645 0.00739064401122819 0.0079216908653236 0.00587771979755213 0.00824437063475113 0.00783896406882953 0.00705545655127945 0.0072782195379627 0.00606288944667261 0.00508582186017776 0.00716041021423736 0.00781043294622825 0.00442994914314335 0.0053667554477577 0.00819860292256428 0.00794239133699399 0.0085143283738831 0.00867138106753718
263.485 0.00819007832488641 0.00821337161411617 0.00934118687666856 0.00765927451625336 0.00898925259705519 0.00772296001662774 0.00701442454906611 0.0087298801497756 0.00934423284350158 0.00662338619751068 0.00776901344012341 0.00838443738667288 0.00795565299722393 0.0064923724383652 0.00908104036995872 0.00714879328173778 0.00756213762555301 0.000708289437100396 0.00984758728411722 0.00917612206565601 0.0103250623116322 0.0105252646124088 0.0103790765249572
268.544 0.0084594125147764 0.00926182718337093 0.00700139693840982 0.00797909476984376 0.00890281541815886 0.00800926258687279 0.00930719486398595 0.00782113025038835 0.00759374754208516 0.0085390280499302 0.00888693120386527 0.00826114387702291 0.00862973281636541 0.0078882403625644 0.00633087606603634 0.00927182961239969 0.00685453982839081 0.000557061424197978 0.00854274661680671 0.00758336819833247 0.0079508610470757 0.00846960435313229 0.00746683066597419
273.6 0.00922207056136623 0.00737283629135912 0.00926356629861995 0.00869855545230379 0.00926638895514986 0.00954872422846071 0.00844764157115616 0.0086100832331364 0.00918589121921626 0.00764732170403824 0.00846372461499408 0.00983731369779843 0.00703215069959647 0.00858484546399593 0.0100318318528085 0.00775092665042066 0.00946039440839246 0.00162392464667195 0.00788726878275412 0.00771398503083705 0.00777537896963524 0.007764626280014 0.00808120508697144
278.654 0.0077864256598573 0.00878464468688388 0.00891711873573962 0.00865047246828356 0.006518447815947 0.00923600970336675 0.0110473742651305 0.00976166826666104 0.00900330422471744 0.0117530428483352 0.0101304290575621 0.00810605797536116 0.00990460716616358 0.0120117171769067 0.00957429448673708 0.00817929411554146 0.00971942788298832 0.00522025233582206 0.00705989016404481 0.00704231067740853 0.00808426220156733 0.00794768625862956 0.00795236710988062
283.704 0.00665423351478882 0.0072666756300509 0.00643057674021676 0.00748247911520524 0.0100108555306035 0.00834804126358552 0.00748661373495359 0.00661484352943431 0.0070363824822049 0.00792277231533196 0.00719992350784778 0.00750325762168299 0.00748646998764533 0.00851412265663384 0.00554856741422165 0.00718379537978901 0.006213941412766 0.0477528826137565 0.00789141281238919 0.00683168519986551 0.00807563647625672 0.00791324534754248 0.0080313011738144
288.752 0.00305056582286711 0.00254940388086057 0.000369702265415371 0.00139600158680232 0.000949277916959558 0.00164817726191321 0.00139098996652775 0.00150455462279936 0.00250551310606378 0.000876450145702796 -0.000340602197858345 -0.000411997620200895 0.00289580366483236 -0.00105240962193025 0.00283496686182666 0.00198741801415038 0.000318042804561518 0.0297671699993994 0.000512997012946659 0.00423653508829365 0.00232767195653903 0.0028436923566756 0.00282163744488116
293.797 -0.000757853939923836 -0.00149781324771276 -0.000928077887734619 -0.00235378200737562 -0.00438654681014334 -0.000597587369845909 -0.00273684668561987 -0.000360807167881643 -0.00268391628172666 -0.00227030087492815 -0.00345618332846187 -0.000144870057332309 -0.00311238042865817 -0.00373334061627386 -0.00194533915347528 -0.00119494350837469 -0.00271034173650759 -0.019698062858084 -0.000302147853404311 -0.00174228412043497 -0.00275309394709241 -0.00200292454827926 -0.00219723773662532
