"exp" "wavenumber" "signal" "P" "color"
"Mit Mikroskop" 448.815 0.00154189706507868 50 85
"Mit Mikroskop" 453.771 -0.0175879396984925 50 85
"Mit Mikroskop" 458.725 0.0207754132335844 50 85
"Mit Mikroskop" 463.676 0.0344134768945443 50 85
"Mit Mikroskop" 468.625 0.0171814170776019 50 85
"Mit Mikroskop" 473.57 0.0255375657592318 50 85
"Mit Mikroskop" 478.513 0.0102814679085867 50 85
"Mit Mikroskop" 483.453 0.00556065707580844 50 85
"Mit Mikroskop" 488.391 0.01735324407827 50 85
"Mit Mikroskop" 493.325 0.0172625127681307 50 85
"Mit Mikroskop" 498.257 0.00167699969509094 50 85
"Mit Mikroskop" 503.187 0.0121557162640407 50 85
"Mit Mikroskop" 508.113 0.00394976706501926 50 85
"Mit Mikroskop" 513.037 0.0196088165210484 50 85
"Mit Mikroskop" 517.958 0.019270029378081 50 85
"Mit Mikroskop" 522.877 0.00448317549869026 50 85
"Mit Mikroskop" 527.792 0.00667996011964123 50 85
"Mit Mikroskop" 532.706 0.0122927111453912 50 85
"Mit Mikroskop" 537.616 0.0305476864966949 50 85
"Mit Mikroskop" 542.524 0.0209481808158767 50 85
"Mit Mikroskop" 547.429 0.0145435346068925 50 85
"Mit Mikroskop" 552.331 0.0155410312273057 50 85
"Mit Mikroskop" 557.23 -0.00176747839748614 50 85
"Mit Mikroskop" 562.127 -0.0079710499290917 50 85
"Mit Mikroskop" 567.022 -0.00983734294341088 50 85
"Mit Mikroskop" 571.913 0.00907546711963114 50 85
"Mit Mikroskop" 576.802 0.0098804704067863 50 85
"Mit Mikroskop" 581.688 0.00874285439784805 50 85
"Mit Mikroskop" 586.572 0.0172151417158075 50 85
"Mit Mikroskop" 591.452 0.00860032133068711 50 85
"Mit Mikroskop" 596.331 0.00995380292422698 50 85
"Mit Mikroskop" 601.206 0.00258955545964601 50 85
"Mit Mikroskop" 606.079 -0.0038763399693722 50 85
"Mit Mikroskop" 610.949 -0.00150185385084711 50 85
"Mit Mikroskop" 615.817 0.0236822705492075 50 85
"Mit Mikroskop" 620.681 0.0320100642996926 50 85
"Mit Mikroskop" 625.544 0.0183455795212135 50 85
"Mit Mikroskop" 630.403 0.01 50 85
"Mit Mikroskop" 635.26 0.0198964031563149 50 85
"Mit Mikroskop" 640.114 0.0249612184459174 50 85
"Mit Mikroskop" 644.966 0.0189406099518459 50 85
"Mit Mikroskop" 649.815 0.0169514030273523 50 85
"Mit Mikroskop" 654.661 0.032141916220251 50 85
"Mit Mikroskop" 659.505 0.0422276895549096 50 85
"Mit Mikroskop" 664.346 0.0384195689733564 50 85
"Mit Mikroskop" 669.184 0.0158227848101267 50 85
"Mit Mikroskop" 674.02 0.00444037537193842 50 85
"Mit Mikroskop" 678.853 0.0202375513933304 50 85
"Mit Mikroskop" 683.683 0.0227990970654628 50 85
"Mit Mikroskop" 688.511 0.0208294845741734 50 85
"Mit Mikroskop" 693.336 0.0159320740316735 50 85
"Mit Mikroskop" 698.159 0 50 85
"Mit Mikroskop" 702.978 0.00902559497081268 50 85
"Mit Mikroskop" 707.796 0.0290304022657877 50 85
"Mit Mikroskop" 712.61 0.0411649273035413 50 85
"Mit Mikroskop" 717.422 0.0318723308608677 50 85
"Mit Mikroskop" 722.232 0.0155081189563948 50 85
"Mit Mikroskop" 727.039 0.0199815413013382 50 85
"Mit Mikroskop" 731.843 0.00892735759278551 50 85
"Mit Mikroskop" 736.644 0.0156374944469124 50 85
"Mit Mikroskop" 741.443 0.00752348306103356 50 85
"Mit Mikroskop" 746.24 0.00682321665928209 50 85
"Mit Mikroskop" 751.033 0.0267857142857142 50 85
"Mit Mikroskop" 755.825 0.0317908866125043 50 85
"Mit Mikroskop" 760.613 0.0176635187128364 50 85
"Mit Mikroskop" 765.399 0.0146322344641379 50 85
"Mit Mikroskop" 770.182 0.0210234541577827 50 85
"Mit Mikroskop" 774.963 0.0242279474492408 50 85
"Mit Mikroskop" 779.741 -0.00384316434925291 50 85
"Mit Mikroskop" 784.517 -0.0152549515381375 50 85
"Mit Mikroskop" 789.29 0.00906557990601753 50 85
"Mit Mikroskop" 794.06 0.0265705544612549 50 85
"Mit Mikroskop" 798.828 0.0077470154940309 50 85
"Mit Mikroskop" 803.593 0.00294923109332212 50 85
"Mit Mikroskop" 808.356 0.0109581228613329 50 85
"Mit Mikroskop" 813.116 0.0181215822456391 50 85
"Mit Mikroskop" 817.873 0.0206474330759072 50 85
"Mit Mikroskop" 822.628 0.0173849465859701 50 85
"Mit Mikroskop" 827.38 0.0167857736413495 50 85
"Mit Mikroskop" 832.13 0.0238165493403026 50 85
"Mit Mikroskop" 836.877 0.011716144096064 50 85
"Mit Mikroskop" 841.622 0.0259020191989408 50 85
"Mit Mikroskop" 846.364 0.0297507593725295 50 85
"Mit Mikroskop" 851.103 0.0174867493009476 50 85
"Mit Mikroskop" 855.84 0.0130092573712328 50 85
"Mit Mikroskop" 860.575 0.00631898896176608 50 85
"Mit Mikroskop" 865.306 0.00447105788423152 50 85
"Mit Mikroskop" 870.036 0.0214493215010545 50 85
"Mit Mikroskop" 874.762 0.016991164594411 50 85
"Mit Mikroskop" 879.486 0.0210601890630608 50 85
"Mit Mikroskop" 884.208 0.0318366061941679 50 85
"Mit Mikroskop" 888.927 0.0425885169311557 50 85
"Mit Mikroskop" 893.644 0.0639876946741011 50 85
"Mit Mikroskop" 898.357 0.0396396396396397 50 85
"Mit Mikroskop" 903.069 -0.00807386386346354 50 85
"Mit Mikroskop" 907.778 -0.00546993531901308 50 85
"Mit Mikroskop" 912.484 0.0309133301173823 50 85
"Mit Mikroskop" 917.188 0.0413404194896343 50 85
"Mit Mikroskop" 921.889 0.0186350435624394 50 85
"Mit Mikroskop" 926.588 0.0116696588868941 50 85
"Mit Mikroskop" 931.284 0.0334332662897043 50 85
"Mit Mikroskop" 935.977 0.0254614187235935 50 85
"Mit Mikroskop" 940.669 0.0418263321524113 50 85
"Mit Mikroskop" 945.357 0.0570255808839697 50 85
"Mit Mikroskop" 950.043 0.0262197392923649 50 85
"Mit Mikroskop" 954.727 0.013346606201379 50 85
"Mit Mikroskop" 959.408 0.012663819761449 50 85
"Mit Mikroskop" 964.086 0.0251636199503498 50 85
"Mit Mikroskop" 968.762 0.0282352941176471 50 85
"Mit Mikroskop" 973.436 0.0355714979636064 50 85
"Mit Mikroskop" 978.107 0.0477615289673485 50 85
"Mit Mikroskop" 982.775 0.0250215703192407 50 85
"Mit Mikroskop" 987.441 0.018235936852417 50 85
"Mit Mikroskop" 992.104 0.036960054419712 50 85
"Mit Mikroskop" 996.765 0.0393298257397663 50 85
"Mit Mikroskop" 1001.42 0.0245385210567037 50 85
"Mit Mikroskop" 1006.08 0.00149395131904972 50 85
"Mit Mikroskop" 1010.73 0.00861850443599499 50 85
"Mit Mikroskop" 1015.38 0.00780262254813424 50 85
"Mit Mikroskop" 1020.03 0.0194558221181977 50 85
"Mit Mikroskop" 1024.68 0.0311278138404889 50 85
"Mit Mikroskop" 1029.32 0.00586113615870154 50 85
"Mit Mikroskop" 1033.96 0.00627072221421376 50 85
"Mit Mikroskop" 1038.6 0.00923021453037687 50 85
"Mit Mikroskop" 1043.24 0.045002163565556 50 85
"Mit Mikroskop" 1047.87 0.0413190448791716 50 85
"Mit Mikroskop" 1052.5 0.0249363137311183 50 85
"Mit Mikroskop" 1057.13 0.00581212142431986 50 85
"Mit Mikroskop" 1061.76 0.0174612449730176 50 85
"Mit Mikroskop" 1066.38 0.0188554300850412 50 85
"Mit Mikroskop" 1071 0.00591210200156711 50 85
"Mit Mikroskop" 1075.62 0.0283159463487332 50 85
"Mit Mikroskop" 1080.24 0.0348040749626231 50 85
"Mit Mikroskop" 1084.85 0.0235642631118294 50 85
"Mit Mikroskop" 1089.46 0.015625 50 85
"Mit Mikroskop" 1094.07 0.0173724970348148 50 85
"Mit Mikroskop" 1098.68 0.0350283680445431 50 85
"Mit Mikroskop" 1103.28 0.0529847861986577 50 85
"Mit Mikroskop" 1107.88 0.0442651773709797 50 85
"Mit Mikroskop" 1112.48 0.0347173115129473 50 85
"Mit Mikroskop" 1117.08 0.0157069823758913 50 85
"Mit Mikroskop" 1121.67 0.0197624411222608 50 85
"Mit Mikroskop" 1126.26 0.0263818243472365 50 85
"Mit Mikroskop" 1130.85 0.0493999252031416 50 85
"Mit Mikroskop" 1135.44 0.0573052910606537 50 85
"Mit Mikroskop" 1140.02 0.0324619670023569 50 85
"Mit Mikroskop" 1144.6 0.0253333802470004 50 85
"Mit Mikroskop" 1149.18 0.0253173218379006 50 85
"Mit Mikroskop" 1153.76 0.0164892366591665 50 85
"Mit Mikroskop" 1158.33 0.0183253076511503 50 85
"Mit Mikroskop" 1162.91 0.0292971374815214 50 85
"Mit Mikroskop" 1167.48 0.0151005559750153 50 85
"Mit Mikroskop" 1172.04 0.0140952645465908 50 85
"Mit Mikroskop" 1176.61 0.0190876515986769 50 85
"Mit Mikroskop" 1181.17 0.00688073394495392 50 85
"Mit Mikroskop" 1185.73 0.0221558053407835 50 85
"Mit Mikroskop" 1190.29 0.0358761693509499 50 85
"Mit Mikroskop" 1194.84 0.0376161486702979 50 85
"Mit Mikroskop" 1199.39 0.0272379841948438 50 85
"Mit Mikroskop" 1203.94 0.0380116959064327 50 85
"Mit Mikroskop" 1208.49 0.0151153046339116 50 85
"Mit Mikroskop" 1213.04 0.0145150166154617 50 85
"Mit Mikroskop" 1217.58 0.0385243539244886 50 85
"Mit Mikroskop" 1222.12 0.0366891979721824 50 85
"Mit Mikroskop" 1226.66 0.0496995289913917 50 85
"Mit Mikroskop" 1231.19 0.0627014263377901 50 85
"Mit Mikroskop" 1235.73 0.0358402620307381 50 85
"Mit Mikroskop" 1240.26 0.0415909802693393 50 85
"Mit Mikroskop" 1244.79 0.0414527121650639 50 85
"Mit Mikroskop" 1249.31 0.0442366646229306 50 85
"Mit Mikroskop" 1253.84 0.0360676765208894 50 85
"Mit Mikroskop" 1258.36 0.0322282759257551 50 85
"Mit Mikroskop" 1262.88 0.0406854888423129 50 85
"Mit Mikroskop" 1267.39 0.0432731561280959 50 85
"Mit Mikroskop" 1271.91 0.0211516903652134 50 85
"Mit Mikroskop" 1276.42 0.0189098011363635 50 85
"Mit Mikroskop" 1280.93 0.0514245793086689 50 85
"Mit Mikroskop" 1285.43 0.0495016307495351 50 85
"Mit Mikroskop" 1289.94 0.010490450999731 50 85
"Mit Mikroskop" 1294.44 0.0123463996964479 50 85
"Mit Mikroskop" 1298.94 0.035891628190609 50 85
"Mit Mikroskop" 1303.44 0.0402044598553237 50 85
"Mit Mikroskop" 1307.93 0.0253651037663334 50 85
"Mit Mikroskop" 1312.43 0.0299244981891842 50 85
"Mit Mikroskop" 1316.92 0.0281732625482625 50 85
"Mit Mikroskop" 1321.4 0.00892295715183988 50 85
"Mit Mikroskop" 1325.89 0.00586416151242841 50 85
"Mit Mikroskop" 1330.37 0.0333409065091446 50 85
"Mit Mikroskop" 1334.85 0.0440994325546562 50 85
"Mit Mikroskop" 1339.33 0.0246950224095455 50 85
"Mit Mikroskop" 1343.81 0.00576940146158167 50 85
"Mit Mikroskop" 1348.28 0.00489617234526651 50 85
"Mit Mikroskop" 1352.75 0.0188210430113669 50 85
"Mit Mikroskop" 1357.22 0.0199367719518098 50 85
"Mit Mikroskop" 1361.69 0.0276842813867386 50 85
"Mit Mikroskop" 1366.15 0.0526913279432939 50 85
"Mit Mikroskop" 1370.61 0.0458400703486226 50 85
"Mit Mikroskop" 1375.07 0.0330039697487758 50 85
"Mit Mikroskop" 1379.53 0.0342598204750773 50 85
"Mit Mikroskop" 1383.98 0.0376444496323101 50 85
"Mit Mikroskop" 1388.44 0.02747979426892 50 85
"Mit Mikroskop" 1392.89 0.0448905420369685 50 85
"Mit Mikroskop" 1397.33 0.0473035568905982 50 85
"Mit Mikroskop" 1401.78 0.0459894264112328 50 85
"Mit Mikroskop" 1406.22 0.0412282462226554 50 85
"Mit Mikroskop" 1410.66 0.0307448404722137 50 85
"Mit Mikroskop" 1415.1 0.0445626208622454 50 85
"Mit Mikroskop" 1419.54 0.0330302943942546 50 85
"Mit Mikroskop" 1423.97 0.0398291814946619 50 85
"Mit Mikroskop" 1428.4 0.0306877417185136 50 85
"Mit Mikroskop" 1432.83 0.0239659945747923 50 85
"Mit Mikroskop" 1437.26 0.0372272143774071 50 85
"Mit Mikroskop" 1441.68 0.0428653076776528 50 85
"Mit Mikroskop" 1446.1 0.0593812107213838 50 85
"Mit Mikroskop" 1450.52 0.0604514491785764 50 85
"Mit Mikroskop" 1454.94 0.0653634697617591 50 85
"Mit Mikroskop" 1459.36 0.055362210205065 50 85
"Mit Mikroskop" 1463.77 0.0485202280749391 50 85
"Mit Mikroskop" 1468.18 0.0188961799221281 50 85
"Mit Mikroskop" 1472.59 0.0290771862188799 50 85
"Mit Mikroskop" 1476.99 0.0515700016555378 50 85
"Mit Mikroskop" 1481.4 0.0480572883157571 50 85
"Mit Mikroskop" 1485.8 0.0443372701614009 50 85
"Mit Mikroskop" 1490.2 0.043776356958237 50 85
"Mit Mikroskop" 1494.59 0.0468482193867834 50 85
"Mit Mikroskop" 1498.99 0.0262172284644193 50 85
"Mit Mikroskop" 1503.38 0.0152131990572102 50 85
"Mit Mikroskop" 1507.77 0.0339550454328073 50 85
"Mit Mikroskop" 1512.16 0.0539000641985876 50 85
"Mit Mikroskop" 1516.54 0.0512995336406032 50 85
"Mit Mikroskop" 1520.92 0.0377353349862408 50 85
"Mit Mikroskop" 1525.3 0.0181209480284834 50 85
"Mit Mikroskop" 1529.68 0.0159643243528511 50 85
"Mit Mikroskop" 1534.06 0.0185739964050329 50 85
"Mit Mikroskop" 1538.43 0.0515392862612958 50 85
"Mit Mikroskop" 1542.8 0.0585160632330444 50 85
"Mit Mikroskop" 1547.17 0.0593169562612341 50 85
"Mit Mikroskop" 1551.54 0.0443223539977284 50 85
"Mit Mikroskop" 1555.9 0.05174560356902 50 85
"Mit Mikroskop" 1560.27 0.0430608315553935 50 85
"Mit Mikroskop" 1564.63 0.0350643468066398 50 85
"Mit Mikroskop" 1568.98 0.0540504928055658 50 85
"Mit Mikroskop" 1573.34 0.0590361445783132 50 85
"Mit Mikroskop" 1577.69 0.0605063155641192 50 85
"Mit Mikroskop" 1582.04 0.0468516142826598 50 85
"Mit Mikroskop" 1586.39 0.047040971168437 50 85
"Mit Mikroskop" 1590.74 0.0241286173633439 50 85
"Mit Mikroskop" 1595.08 0.0109321058688148 50 85
"Mit Mikroskop" 1599.42 0.0407034182967794 50 85
"Mit Mikroskop" 1603.76 0.0703289013296011 50 85
"Mit Mikroskop" 1608.1 0.0731465976556553 50 85
"Mit Mikroskop" 1612.43 0.0650864928305352 50 85
"Mit Mikroskop" 1616.77 0.0572855693436354 50 85
"Mit Mikroskop" 1621.1 0.062234461054288 50 85
"Mit Mikroskop" 1625.42 0.029770416785835 50 85
"Mit Mikroskop" 1629.75 0.0245527884952648 50 85
"Mit Mikroskop" 1634.07 0.045663239844296 50 85
"Mit Mikroskop" 1638.4 0.0404292358458702 50 85
"Mit Mikroskop" 1642.71 0.0220617099788019 50 85
"Mit Mikroskop" 1647.03 0.0180175633390531 50 85
"Mit Mikroskop" 1651.35 0.03021363424048 50 85
"Mit Mikroskop" 1655.66 0.0659149612557124 50 85
"Mit Mikroskop" 1659.97 0.0817608443815161 50 85
"Mit Mikroskop" 1664.28 0.0459794413762125 50 85
"Mit Mikroskop" 1668.58 0.0207028989319724 50 85
"Mit Mikroskop" 1672.89 0.0361313402325285 50 85
"Mit Mikroskop" 1677.19 0.0370497848801477 50 85
"Mit Mikroskop" 1681.49 0.027489501375682 50 85
"Mit Mikroskop" 1685.78 0.0546171171171173 50 85
"Mit Mikroskop" 1690.08 0.0522467330352512 50 85
"Mit Mikroskop" 1694.37 0.071090860096519 50 85
"Mit Mikroskop" 1698.66 0.0643470447284347 50 85
"Mit Mikroskop" 1702.95 0.0220639467368582 50 85
"Mit Mikroskop" 1707.23 0.00632639117341904 50 85
"Mit Mikroskop" 1711.52 0.0166468784011082 50 85
"Mit Mikroskop" 1715.8 0.0113548451498588 50 85
"Mit Mikroskop" 1720.08 0.0137312385677417 50 85
"Mit Mikroskop" 1724.35 0.0177956371986223 50 85
"Mit Mikroskop" 1728.63 0.0304919464389677 50 85
"Mit Mikroskop" 1732.9 0.0541917664706302 50 85
"Mit Mikroskop" 1737.17 0.0693083470424147 50 85
"Mit Mikroskop" 1741.44 0.0624712796575326 50 85
"Mit Mikroskop" 1745.7 0.0414839136507312 50 85
"Mit Mikroskop" 1749.97 0.0327571435770802 50 85
"Mit Mikroskop" 1754.23 0.0274165472045873 50 85
"Mit Mikroskop" 1758.49 0.0214605067064084 50 85
"Mit Mikroskop" 1762.74 0.0350834744737478 50 85
"Mit Mikroskop" 1767 0.0501150417026173 50 85
"Mit Mikroskop" 1771.25 0.0437656043471875 50 85
"Mit Mikroskop" 1775.5 0.0398905744839591 50 85
"Mit Mikroskop" 1779.75 0.0511705353148764 50 85
"Mit Mikroskop" 1783.99 0.0431718936085748 50 85
"Mit Mikroskop" 1788.24 0.0419320725019061 50 85
"Mit Mikroskop" 1792.48 0.0338991143259566 50 85
"Mit Mikroskop" 1796.72 0.0430283224400871 50 85
"Mit Mikroskop" 1800.95 0.0365421725005495 50 85
"Mit Mikroskop" 1805.19 0.0335489583589541 50 85
"Mit Mikroskop" 1809.42 0.0268056770681442 50 85
"Mit Mikroskop" 1813.65 0.022504563358632 50 85
"Mit Mikroskop" 1817.88 0.0405470134597883 50 85
"Mit Mikroskop" 1822.11 0.0571573948439619 50 85
"Mit Mikroskop" 1826.33 0.0451995316616256 50 85
"Mit Mikroskop" 1830.55 0.0366957104557641 50 85
"Mit Mikroskop" 1834.77 0.0382057450120277 50 85
"Mit Mikroskop" 1838.99 0.0341248434640209 50 85
"Mit Mikroskop" 1843.2 0.0492129809560824 50 85
"Mit Mikroskop" 1847.42 0.0505899349867567 50 85
"Mit Mikroskop" 1851.63 0.0512580203301851 50 85
"Mit Mikroskop" 1855.84 0.061832490163013 50 85
"Mit Mikroskop" 1860.04 0.0568072689665362 50 85
"Mit Mikroskop" 1864.25 0.0201111275015982 50 85
"Mit Mikroskop" 1868.45 0.00591730094724552 50 85
"Mit Mikroskop" 1872.65 0.0238490883984366 50 85
"Mit Mikroskop" 1876.85 0.0411151593414196 50 85
"Mit Mikroskop" 1881.04 0.0390578276671112 50 85
"Mit Mikroskop" 1885.24 0.0377328195247271 50 85
"Mit Mikroskop" 1889.43 0.0473314835971927 50 85
"Mit Mikroskop" 1893.62 0.0629926937127476 50 85
"Mit Mikroskop" 1897.8 0.0608939647533722 50 85
"Mit Mikroskop" 1901.99 0.0482743119724289 50 85
"Mit Mikroskop" 1906.17 0.0186045368527121 50 85
"Mit Mikroskop" 1910.35 0.0210931376042187 50 85
"Mit Mikroskop" 1914.53 0.0520767594605334 50 85
"Mit Mikroskop" 1918.71 0.0452321871676711 50 85
"Mit Mikroskop" 1922.88 0.038702604799695 50 85
"Mit Mikroskop" 1927.05 0.0506011549749126 50 85
"Mit Mikroskop" 1931.22 0.0590139148101774 50 85
"Mit Mikroskop" 1935.39 0.0392105946507402 50 85
"Mit Mikroskop" 1939.56 0.0286167017477472 50 85
"Mit Mikroskop" 1943.72 0.0340373328201675 50 85
"Mit Mikroskop" 1947.88 0.0283539439326008 50 85
"Mit Mikroskop" 1952.04 0.0152964611563335 50 85
"Mit Mikroskop" 1956.2 0.00514138817480703 50 85
"Mit Mikroskop" 1960.35 0.0281336163775223 50 85
"Mit Mikroskop" 1964.51 0.0336329370832125 50 85
"Mit Mikroskop" 1968.66 0.0537333429029403 50 85
"Mit Mikroskop" 1972.8 0.0713773828292963 50 85
"Mit Mikroskop" 1976.95 0.0490827962320277 50 85
"Mit Mikroskop" 1981.1 0.0394429947116828 50 85
"Mit Mikroskop" 1985.24 0.0501446041035685 50 85
"Mit Mikroskop" 1989.38 0.0540308149938418 50 85
"Mit Mikroskop" 1993.52 0.0315998469046024 50 85
"Mit Mikroskop" 1997.65 0.022487552797376 50 85
"Mit Mikroskop" 2001.79 0.0431896009504507 50 85
"Mit Mikroskop" 2005.92 0.0629081669001876 50 85
"Mit Mikroskop" 2010.05 0.0461642905634758 50 85
"Mit Mikroskop" 2014.17 0.0309175456504482 50 85
"Mit Mikroskop" 2018.3 0.0405728456846668 50 85
"Mit Mikroskop" 2022.42 0.0382484119475606 50 85
"Mit Mikroskop" 2026.54 0.0285630352744446 50 85
"Mit Mikroskop" 2030.66 0.0285946605231062 50 85
"Mit Mikroskop" 2034.78 0.0513726981853981 50 85
"Mit Mikroskop" 2038.89 0.0467536502019261 50 85
"Mit Mikroskop" 2043.01 0.0338781966780912 50 85
"Mit Mikroskop" 2047.12 0.0480258245860601 50 85
"Mit Mikroskop" 2051.23 0.0634109623411874 50 85
"Mit Mikroskop" 2055.33 0.0566707991607858 50 85
"Mit Mikroskop" 2059.44 0.0571469019866924 50 85
"Mit Mikroskop" 2063.54 0.0445699650117772 50 85
"Mit Mikroskop" 2067.64 0.0352119005887375 50 85
"Mit Mikroskop" 2071.74 0.0250780940648512 50 85
"Mit Mikroskop" 2075.83 0.0488713613386789 50 85
"Mit Mikroskop" 2079.93 0.04582056892779 50 85
"Mit Mikroskop" 2084.02 0.0553676811882502 50 85
"Mit Mikroskop" 2088.11 0.049064896622864 50 85
"Mit Mikroskop" 2092.19 0.0466589861751152 50 85
"Mit Mikroskop" 2096.28 0.0406480703770833 50 85
"Mit Mikroskop" 2100.36 0.0175884859553004 50 85
"Mit Mikroskop" 2104.44 0.0335679480238225 50 85
"Mit Mikroskop" 2108.52 0.0578710911436322 50 85
"Mit Mikroskop" 2112.6 0.0630737611326788 50 85
"Mit Mikroskop" 2116.68 0.0603655547515116 50 85
"Mit Mikroskop" 2120.75 0.0362631340687616 50 85
"Mit Mikroskop" 2124.82 0.00620880695386372 50 85
"Mit Mikroskop" 2128.89 0.00346997316554098 50 85
"Mit Mikroskop" 2132.96 0.0307304898159291 50 85
"Mit Mikroskop" 2137.02 0.0501733499051482 50 85
"Mit Mikroskop" 2141.08 0.0474307441607822 50 85
"Mit Mikroskop" 2145.14 0.0342728539277675 50 85
"Mit Mikroskop" 2149.2 0.0374211282563879 50 85
"Mit Mikroskop" 2153.26 0.0685304866717598 50 85
"Mit Mikroskop" 2157.31 0.0734954577821894 50 85
"Mit Mikroskop" 2161.37 0.0698155645524066 50 85
"Mit Mikroskop" 2165.42 0.0588392737654457 50 85
"Mit Mikroskop" 2169.46 0.0670967456863221 50 85
"Mit Mikroskop" 2173.51 0.0579362810844088 50 85
"Mit Mikroskop" 2177.55 0.0625532105569744 50 85
"Mit Mikroskop" 2181.6 0.0563674321503131 50 85
"Mit Mikroskop" 2185.64 0.058040005492745 50 85
"Mit Mikroskop" 2189.67 0.055093205320891 50 85
"Mit Mikroskop" 2193.71 0.0420565844294658 50 85
"Mit Mikroskop" 2197.74 0.0510726526467229 50 85
"Mit Mikroskop" 2201.78 0.0465603417881659 50 85
"Mit Mikroskop" 2205.81 0.0798232514371051 50 85
"Mit Mikroskop" 2209.83 0.0835601579927552 50 85
"Mit Mikroskop" 2213.86 0.0801737840415386 50 85
"Mit Mikroskop" 2217.88 0.0644818000173746 50 85
"Mit Mikroskop" 2221.9 0.0418358189820949 50 85
"Mit Mikroskop" 2225.92 0.042677095067055 50 85
"Mit Mikroskop" 2229.94 0.0624431251895827 50 85
"Mit Mikroskop" 2233.96 0.0581943517900823 50 85
"Mit Mikroskop" 2237.97 0.0342411392548585 50 85
"Mit Mikroskop" 2241.98 0.0157329577960656 50 85
"Mit Mikroskop" 2245.99 0.0508015644475006 50 85
"Mit Mikroskop" 2250 0.0511510031678986 50 85
"Mit Mikroskop" 2254.01 0.0517483690978122 50 85
"Mit Mikroskop" 2258.01 0.0662349320338549 50 85
"Mit Mikroskop" 2262.01 0.0507385299115508 50 85
"Mit Mikroskop" 2266.01 0.0418013453306543 50 85
"Mit Mikroskop" 2270.01 0.0307587295492844 50 85
"Mit Mikroskop" 2274 0.0365953173058815 50 85
"Mit Mikroskop" 2278 0.0501102925875057 50 85
"Mit Mikroskop" 2281.99 0.0579322083151712 50 85
"Mit Mikroskop" 2285.98 0.0526766148387769 50 85
"Mit Mikroskop" 2289.96 0.0641465726018744 50 85
"Mit Mikroskop" 2293.95 0.0621945053092872 50 85
"Mit Mikroskop" 2297.93 0.0485770363101079 50 85
"Mit Mikroskop" 2301.91 0.0417246780368952 50 85
"Mit Mikroskop" 2305.89 0.0248854103606331 50 85
"Mit Mikroskop" 2309.87 0.0361205305404129 50 85
"Mit Mikroskop" 2313.84 0.0410362606711181 50 85
"Mit Mikroskop" 2317.82 0.0543180118028428 50 85
"Mit Mikroskop" 2321.79 0.042882912430305 50 85
"Mit Mikroskop" 2325.76 0.0472500511142915 50 85
"Mit Mikroskop" 2329.73 0.0449361596628239 50 85
"Mit Mikroskop" 2333.69 0.0346237731733916 50 85
"Mit Mikroskop" 2337.65 0.0486157277347687 50 85
"Mit Mikroskop" 2341.62 0.0669620876415558 50 85
"Mit Mikroskop" 2345.57 0.0418218513971826 50 85
"Mit Mikroskop" 2349.53 0.0425275376535261 50 85
"Mit Mikroskop" 2353.49 0.052229195200229 50 85
"Mit Mikroskop" 2357.44 0.0460141645392407 50 85
"Mit Mikroskop" 2361.39 0.0515677966101695 50 85
"Mit Mikroskop" 2365.34 0.0522352326644322 50 85
"Mit Mikroskop" 2369.29 0.0273379145503436 50 85
"Mit Mikroskop" 2373.23 0.0411027673771622 50 85
"Mit Mikroskop" 2377.18 0.0463425244971103 50 85
"Mit Mikroskop" 2381.12 0.0628165739433697 50 85
"Mit Mikroskop" 2385.06 0.0561423602273692 50 85
"Mit Mikroskop" 2389 0.0557713121538168 50 85
"Mit Mikroskop" 2392.93 0.0648683769282361 50 85
"Mit Mikroskop" 2396.86 0.0473257023933402 50 85
"Mit Mikroskop" 2400.8 0.0448748228625413 50 85
"Mit Mikroskop" 2404.73 0.0463482267581261 50 85
"Mit Mikroskop" 2408.65 0.0453450623101896 50 85
"Mit Mikroskop" 2412.58 0.0395344963983844 50 85
"Mit Mikroskop" 2416.5 0.0522813093276031 50 85
"Mit Mikroskop" 2420.42 0.0690018102976466 50 85
"Mit Mikroskop" 2424.34 0.0422589402133253 50 85
"Mit Mikroskop" 2428.26 0.0309343434343434 50 85
"Mit Mikroskop" 2432.18 0.0420154070372685 50 85
"Mit Mikroskop" 2436.09 0.029728826306773 50 85
"Mit Mikroskop" 2440 0.0331701346389228 50 85
"Mit Mikroskop" 2443.91 0.0408188058069612 50 85
"Mit Mikroskop" 2447.82 0.0443073355556016 50 85
"Mit Mikroskop" 2451.73 0.0468016127021074 50 85
"Mit Mikroskop" 2455.63 0.0494769748707466 50 85
"Mit Mikroskop" 2459.53 0.0667341772151899 50 85
"Mit Mikroskop" 2463.43 0.0528873702752606 50 85
"Mit Mikroskop" 2467.33 0.0495816348423086 50 85
"Mit Mikroskop" 2471.23 0.0362827421982705 50 85
"Mit Mikroskop" 2475.12 0.0530761446479833 50 85
"Mit Mikroskop" 2479.02 0.0345887617892469 50 85
"Mit Mikroskop" 2482.91 0.0364838238098264 50 85
"Mit Mikroskop" 2486.79 -0.00260107788667618 50 85
"Mit Mikroskop" 2490.68 0.0184241233187989 50 85
"Mit Mikroskop" 2494.57 0.0569618955869391 50 85
"Mit Mikroskop" 2498.45 0.0775505967825636 50 85
"Mit Mikroskop" 2502.33 0.0598878801824039 50 85
"Mit Mikroskop" 2506.21 0.0277484478607932 50 85
"Mit Mikroskop" 2510.08 0.0401550062840386 50 85
